date,item_name,category,stock_level,reorder_point,reorder_triggered,daily_usage,waste_units
2023-05-31,Beef Patties (box),Food,16.0,15,False,7.0,0.07
2023-05-31,Cod Portions (box),Food,30.0,12,True,5.0,0.14
2023-05-31,Chicken Wings (kg),Food,17.0,15,False,17.0,0.71
2023-05-31,Frozen Chips (bag),Food,26.0,20,False,10.0,0.37
2023-06-01,Guinness Keg 50L,Draught Beer,72.0,50,False,17.0,0.48
2023-06-01,Heineken Keg 50L,Draught Beer,67.0,40,False,6.0,0.16
2023-06-01,Hop House 13 Keg,Draught Beer,57.0,30,False,11.0,0.26
2023-06-01,Rockshore Keg 50L,Draught Beer,65.0,25,False,5.0,0.09
2023-06-01,Red Wine Cases,Wine,17.0,15,False,7.0,0.34
2023-06-01,White Wine Cases,Wine,35.0,15,False,5.0,0.23
2023-06-01,Prosecco Cases,Wine,20.0,10,True,8.0,0.26
2023-06-01,Jameson 70cl,Spirits,10.0,12,True,13.0,0.04
2023-06-01,Vodka 70cl,Spirits,17.0,10,False,8.0,0.36
2023-06-01,Gin 70cl,Spirits,11.0,10,False,6.0,0.03
2023-06-01,Soft Drinks Cases,Non-Alcoholic,35.0,20,True,7.0,0.21
2023-06-01,Coffee Beans kg,Non-Alcoholic,15.0,8,True,12.0,0.17
2023-06-01,Beef Patties (box),Food,37.0,15,True,18.0,0.24
2023-06-01,Cod Portions (box),Food,22.0,12,False,8.0,0.14
2023-06-01,Chicken Wings (kg),Food,11.0,15,True,17.0,0.21
2023-06-01,Frozen Chips (bag),Food,42.0,20,True,16.0,0.48
2023-06-02,Guinness Keg 50L,Draught Beer,60.0,50,False,12.0,0.26
2023-06-02,Heineken Keg 50L,Draught Beer,59.0,40,False,8.0,0.19
2023-06-02,Hop House 13 Keg,Draught Beer,43.0,30,False,14.0,0.07
2023-06-02,Rockshore Keg 50L,Draught Beer,54.0,25,False,11.0,0.11
2023-06-02,Red Wine Cases,Wine,40.0,15,True,5.0,0.11
2023-06-02,White Wine Cases,Wine,29.0,15,False,6.0,0.21
2023-06-02,Prosecco Cases,Wine,10.0,10,True,14.0,0.21
2023-06-02,Jameson 70cl,Spirits,12.0,12,True,8.0,0.01
2023-06-02,Vodka 70cl,Spirits,19.0,10,True,10.0,0.39
2023-06-02,Gin 70cl,Spirits,11.0,10,True,11.0,0.48
2023-06-02,Soft Drinks Cases,Non-Alcoholic,29.0,20,False,6.0,0.05
2023-06-02,Coffee Beans kg,Non-Alcoholic,4.0,8,True,16.0,0.18
2023-06-02,Beef Patties (box),Food,29.0,15,False,8.0,0.07
2023-06-02,Cod Portions (box),Food,30.0,12,True,16.0,0.22
2023-06-02,Chicken Wings (kg),Food,30.0,15,True,7.0,0.33
2023-06-02,Frozen Chips (bag),Food,24.0,20,False,18.0,0.85
2023-06-03,Guinness Keg 50L,Draught Beer,54.0,50,False,6.0,0.18
2023-06-03,Heineken Keg 50L,Draught Beer,53.0,40,False,6.0,0.28
2023-06-03,Hop House 13 Keg,Draught Beer,80.0,30,True,14.0,0.61
2023-06-03,Rockshore Keg 50L,Draught Beer,36.0,25,False,18.0,0.15
2023-06-03,Red Wine Cases,Wine,34.0,15,False,6.0,0.28
2023-06-03,White Wine Cases,Wine,21.0,15,False,8.0,0.4
2023-06-03,Prosecco Cases,Wine,14.0,10,True,6.0,0.24
2023-06-03,Jameson 70cl,Spirits,26.0,12,True,14.0,0.41
2023-06-03,Vodka 70cl,Spirits,16.0,10,False,3.0,0.15
2023-06-03,Gin 70cl,Spirits,25.0,10,True,10.0,0.45
2023-06-03,Soft Drinks Cases,Non-Alcoholic,31.0,20,True,15.0,0.14
2023-06-03,Coffee Beans kg,Non-Alcoholic,9.0,8,True,4.0,0.1
2023-06-03,Beef Patties (box),Food,18.0,15,True,18.0,0.22
2023-06-03,Cod Portions (box),Food,25.0,12,False,5.0,0.18
2023-06-03,Chicken Wings (kg),Food,21.0,15,False,9.0,0.37
2023-06-03,Frozen Chips (bag),Food,18.0,20,True,14.0,0.05
2023-06-04,Guinness Keg 50L,Draught Beer,93.0,50,True,14.0,0.42
2023-06-04,Heineken Keg 50L,Draught Beer,61.0,40,True,13.0,0.4
2023-06-04,Hop House 13 Keg,Draught Beer,70.0,30,False,10.0,0.42
2023-06-04,Rockshore Keg 50L,Draught Beer,30.0,25,False,6.0,0.23
2023-06-04,Red Wine Cases,Wine,16.0,15,False,18.0,0.69
2023-06-04,White Wine Cases,Wine,36.0,15,True,13.0,0.07
2023-06-04,Prosecco Cases,Wine,20.0,10,True,13.0,0.36
2023-06-04,Jameson 70cl,Spirits,16.0,12,False,10.0,0.49
2023-06-04,Vodka 70cl,Spirits,13.0,10,False,3.0,0.13
2023-06-04,Gin 70cl,Spirits,13.0,10,False,12.0,0.18
2023-06-04,Soft Drinks Cases,Non-Alcoholic,23.0,20,False,8.0,0.25
2023-06-04,Coffee Beans kg,Non-Alcoholic,9.0,8,True,12.0,0.02
2023-06-04,Beef Patties (box),Food,40.0,15,True,5.0,0.09
2023-06-04,Cod Portions (box),Food,20.0,12,False,5.0,0.06
2023-06-04,Chicken Wings (kg),Food,16.0,15,False,5.0,0.16
2023-06-04,Frozen Chips (bag),Food,19.0,20,True,15.0,0.39
2023-06-05,Guinness Keg 50L,Draught Beer,81.0,50,False,12.0,0.02
2023-06-05,Heineken Keg 50L,Draught Beer,55.0,40,False,6.0,0.15
2023-06-05,Hop House 13 Keg,Draught Beer,59.0,30,False,11.0,0.2
2023-06-05,Rockshore Keg 50L,Draught Beer,30.0,25,True,15.0,0.39
2023-06-05,Red Wine Cases,Wine,39.0,15,True,6.0,0.02
2023-06-05,White Wine Cases,Wine,27.0,15,False,9.0,0.0
2023-06-05,Prosecco Cases,Wine,20.0,10,True,18.0,0.18
2023-06-05,Jameson 70cl,Spirits,12.0,12,True,13.0,0.19
2023-06-05,Vodka 70cl,Spirits,5.0,10,True,13.0,0.54
2023-06-05,Gin 70cl,Spirits,25.0,10,True,3.0,0.12
2023-06-05,Soft Drinks Cases,Non-Alcoholic,35.0,20,True,10.0,0.5
2023-06-05,Coffee Beans kg,Non-Alcoholic,5.0,8,True,12.0,0.34
2023-06-05,Beef Patties (box),Food,35.0,15,False,5.0,0.1
2023-06-05,Cod Portions (box),Food,19.0,12,True,17.0,0.21
2023-06-05,Chicken Wings (kg),Food,35.0,15,True,12.0,0.33
2023-06-05,Frozen Chips (bag),Food,24.0,20,True,3.0,0.05
2023-06-06,Guinness Keg 50L,Draught Beer,72.0,50,False,9.0,0.33
2023-06-06,Heineken Keg 50L,Draught Beer,78.0,40,True,15.0,0.47
2023-06-06,Hop House 13 Keg,Draught Beer,45.0,30,False,14.0,0.68
2023-06-06,Rockshore Keg 50L,Draught Beer,30.0,25,True,15.0,0.62
2023-06-06,Red Wine Cases,Wine,22.0,15,False,17.0,0.32
2023-06-06,White Wine Cases,Wine,16.0,15,False,11.0,0.45
2023-06-06,Prosecco Cases,Wine,16.0,10,False,4.0,0.17
2023-06-06,Jameson 70cl,Spirits,18.0,12,True,4.0,0.08
2023-06-06,Vodka 70cl,Spirits,21.0,10,True,14.0,0.64
2023-06-06,Gin 70cl,Spirits,20.0,10,False,5.0,0.1
2023-06-06,Soft Drinks Cases,Non-Alcoholic,27.0,20,False,8.0,0.27
2023-06-06,Coffee Beans kg,Non-Alcoholic,3.0,8,True,6.0,0.13
2023-06-06,Beef Patties (box),Food,27.0,15,False,8.0,0.26
2023-06-06,Cod Portions (box),Food,23.0,12,True,10.0,0.13
2023-06-06,Chicken Wings (kg),Food,22.0,15,False,13.0,0.25
2023-06-06,Frozen Chips (bag),Food,50.0,20,True,12.0,0.42
2023-06-07,Guinness Keg 50L,Draught Beer,56.0,50,False,16.0,0.58
2023-06-07,Heineken Keg 50L,Draught Beer,62.0,40,False,16.0,0.68
2023-06-07,Hop House 13 Keg,Draught Beer,80.0,30,True,18.0,0.67
2023-06-07,Rockshore Keg 50L,Draught Beer,60.0,25,True,12.0,0.5
2023-06-07,Red Wine Cases,Wine,40.0,15,True,16.0,0.13
2023-06-07,White Wine Cases,Wine,25.0,15,True,12.0,0.58
2023-06-07,Prosecco Cases,Wine,6.0,10,True,13.0,0.48
2023-06-07,Jameson 70cl,Spirits,12.0,12,True,14.0,0.27
2023-06-07,Vodka 70cl,Spirits,12.0,10,False,9.0,0.36
2023-06-07,Gin 70cl,Spirits,25.0,10,True,12.0,0.09
2023-06-07,Soft Drinks Cases,Non-Alcoholic,40.0,20,True,16.0,0.38
2023-06-07,Coffee Beans kg,Non-Alcoholic,6.0,8,True,15.0,0.27
2023-06-07,Beef Patties (box),Food,19.0,15,False,8.0,0.27
2023-06-07,Cod Portions (box),Food,30.0,12,True,13.0,0.61
2023-06-07,Chicken Wings (kg),Food,17.0,15,True,17.0,0.33
2023-06-07,Frozen Chips (bag),Food,37.0,20,False,13.0,0.6
2023-06-08,Guinness Keg 50L,Draught Beer,120.0,50,True,14.0,0.18
2023-06-08,Heineken Keg 50L,Draught Beer,59.0,40,False,3.0,0.0
2023-06-08,Hop House 13 Keg,Draught Beer,70.0,30,False,10.0,0.22
2023-06-08,Rockshore Keg 50L,Draught Beer,43.0,25,False,17.0,0.64
2023-06-08,Red Wine Cases,Wine,33.0,15,False,7.0,0.0
2023-06-08,White Wine Cases,Wine,40.0,15,True,12.0,0.08
2023-06-08,Prosecco Cases,Wine,20.0,10,True,5.0,0.15
2023-06-08,Jameson 70cl,Spirits,21.0,12,True,13.0,0.48
2023-06-08,Vodka 70cl,Spirits,17.0,10,True,8.0,0.33
2023-06-08,Gin 70cl,Spirits,21.0,10,False,4.0,0.2
2023-06-08,Soft Drinks Cases,Non-Alcoholic,36.0,20,False,4.0,0.13
2023-06-08,Coffee Beans kg,Non-Alcoholic,14.0,8,True,16.0,0.2
2023-06-08,Beef Patties (box),Food,40.0,15,True,6.0,0.0
2023-06-08,Cod Portions (box),Food,24.0,12,False,6.0,0.26
2023-06-08,Chicken Wings (kg),Food,35.0,15,True,5.0,0.13
2023-06-08,Frozen Chips (bag),Food,23.0,20,False,14.0,0.32
2023-06-09,Guinness Keg 50L,Draught Beer,114.0,50,False,6.0,0.22
2023-06-09,Heineken Keg 50L,Draught Beer,53.0,40,False,6.0,0.21
2023-06-09,Hop House 13 Keg,Draught Beer,61.0,30,False,9.0,0.07
2023-06-09,Rockshore Keg 50L,Draught Beer,39.0,25,False,4.0,0.2
2023-06-09,Red Wine Cases,Wine,20.0,15,False,13.0,0.57
2023-06-09,White Wine Cases,Wine,34.0,15,False,6.0,0.19
2023-06-09,Prosecco Cases,Wine,17.0,10,True,18.0,0.4
2023-06-09,Jameson 70cl,Spirits,25.0,12,True,9.0,0.16
2023-06-09,Vodka 70cl,Spirits,12.0,10,True,18.0,0.25
2023-06-09,Gin 70cl,Spirits,9.0,10,True,18.0,0.7
2023-06-09,Soft Drinks Cases,Non-Alcoholic,24.0,20,False,12.0,0.31
2023-06-09,Coffee Beans kg,Non-Alcoholic,11.0,8,True,6.0,0.22
2023-06-09,Beef Patties (box),Food,36.0,15,False,4.0,0.03
2023-06-09,Cod Portions (box),Food,21.0,12,False,3.0,0.11
2023-06-09,Chicken Wings (kg),Food,17.0,15,False,18.0,0.45
2023-06-09,Frozen Chips (bag),Food,50.0,20,True,14.0,0.05
2023-06-10,Guinness Keg 50L,Draught Beer,111.0,50,False,3.0,0.09
2023-06-10,Heineken Keg 50L,Draught Beer,50.0,40,False,3.0,0.05
2023-06-10,Hop House 13 Keg,Draught Beer,57.0,30,False,4.0,0.15
2023-06-10,Rockshore Keg 50L,Draught Beer,28.0,25,False,11.0,0.5
2023-06-10,Red Wine Cases,Wine,34.0,15,True,17.0,0.13
2023-06-10,White Wine Cases,Wine,23.0,15,False,11.0,0.55
2023-06-10,Prosecco Cases,Wine,19.0,10,True,14.0,0.57
2023-06-10,Jameson 70cl,Spirits,17.0,12,False,8.0,0.06
2023-06-10,Vodka 70cl,Spirits,25.0,10,True,14.0,0.3
2023-06-10,Gin 70cl,Spirits,12.0,10,True,7.0,0.08
2023-06-10,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,13.0,0.58
2023-06-10,Coffee Beans kg,Non-Alcoholic,5.0,8,True,18.0,0.31
2023-06-10,Beef Patties (box),Food,33.0,15,False,3.0,0.01
2023-06-10,Cod Portions (box),Food,17.0,12,False,4.0,0.07
2023-06-10,Chicken Wings (kg),Food,23.0,15,True,3.0,0.01
2023-06-10,Frozen Chips (bag),Food,46.0,20,False,4.0,0.07
2023-06-11,Guinness Keg 50L,Draught Beer,94.0,50,False,17.0,0.65
2023-06-11,Heineken Keg 50L,Draught Beer,45.0,40,False,5.0,0.19
2023-06-11,Hop House 13 Keg,Draught Beer,52.0,30,False,5.0,0.01
2023-06-11,Rockshore Keg 50L,Draught Beer,52.0,25,True,11.0,0.18
2023-06-11,Red Wine Cases,Wine,20.0,15,False,14.0,0.59
2023-06-11,White Wine Cases,Wine,19.0,15,False,4.0,0.05
2023-06-11,Prosecco Cases,Wine,20.0,10,True,10.0,0.34
2023-06-11,Jameson 70cl,Spirits,20.0,12,True,5.0,0.09
2023-06-11,Vodka 70cl,Spirits,15.0,10,False,10.0,0.27
2023-06-11,Gin 70cl,Spirits,23.0,10,True,18.0,0.18
2023-06-11,Soft Drinks Cases,Non-Alcoholic,41.0,20,False,9.0,0.28
2023-06-11,Coffee Beans kg,Non-Alcoholic,5.0,8,True,13.0,0.21
2023-06-11,Beef Patties (box),Food,17.0,15,False,16.0,0.44
2023-06-11,Cod Portions (box),Food,23.0,12,True,5.0,0.06
2023-06-11,Chicken Wings (kg),Food,20.0,15,False,3.0,0.01
2023-06-11,Frozen Chips (bag),Food,36.0,20,False,10.0,0.14
2023-06-12,Guinness Keg 50L,Draught Beer,90.0,50,False,4.0,0.04
2023-06-12,Heineken Keg 50L,Draught Beer,62.0,40,True,13.0,0.12
2023-06-12,Hop House 13 Keg,Draught Beer,47.0,30,False,5.0,0.02
2023-06-12,Rockshore Keg 50L,Draught Beer,47.0,25,False,5.0,0.07
2023-06-12,Red Wine Cases,Wine,40.0,15,True,7.0,0.18
2023-06-12,White Wine Cases,Wine,34.0,15,True,15.0,0.27
2023-06-12,Prosecco Cases,Wine,11.0,10,False,9.0,0.15
2023-06-12,Jameson 70cl,Spirits,27.0,12,True,17.0,0.41
2023-06-12,Vodka 70cl,Spirits,11.0,10,False,4.0,0.12
2023-06-12,Gin 70cl,Spirits,12.0,10,False,11.0,0.08
2023-06-12,Soft Drinks Cases,Non-Alcoholic,36.0,20,False,5.0,0.22
2023-06-12,Coffee Beans kg,Non-Alcoholic,9.0,8,True,3.0,0.14
2023-06-12,Beef Patties (box),Food,29.0,15,True,12.0,0.26
2023-06-12,Cod Portions (box),Food,17.0,12,False,6.0,0.18
2023-06-12,Chicken Wings (kg),Food,25.0,15,True,14.0,0.24
2023-06-12,Frozen Chips (bag),Food,28.0,20,False,8.0,0.37
2023-06-13,Guinness Keg 50L,Draught Beer,78.0,50,False,12.0,0.31
2023-06-13,Heineken Keg 50L,Draught Beer,59.0,40,False,3.0,0.06
2023-06-13,Hop House 13 Keg,Draught Beer,32.0,30,False,15.0,0.44
2023-06-13,Rockshore Keg 50L,Draught Beer,36.0,25,False,11.0,0.2
2023-06-13,Red Wine Cases,Wine,32.0,15,False,8.0,0.35
2023-06-13,White Wine Cases,Wine,28.0,15,False,6.0,0.23
2023-06-13,Prosecco Cases,Wine,6.0,10,True,18.0,0.33
2023-06-13,Jameson 70cl,Spirits,30.0,12,True,15.0,0.56
2023-06-13,Vodka 70cl,Spirits,13.0,10,True,10.0,0.07
2023-06-13,Gin 70cl,Spirits,22.0,10,True,11.0,0.42
2023-06-13,Soft Drinks Cases,Non-Alcoholic,30.0,20,False,6.0,0.15
2023-06-13,Coffee Beans kg,Non-Alcoholic,14.0,8,True,14.0,0.41
2023-06-13,Beef Patties (box),Food,40.0,15,True,18.0,0.81
2023-06-13,Cod Portions (box),Food,30.0,12,True,7.0,0.06
2023-06-13,Chicken Wings (kg),Food,24.0,15,True,10.0,0.41
2023-06-13,Frozen Chips (bag),Food,36.0,20,True,15.0,0.63
2023-06-14,Guinness Keg 50L,Draught Beer,75.0,50,False,3.0,0.05
2023-06-14,Heineken Keg 50L,Draught Beer,54.0,40,False,5.0,0.06
2023-06-14,Hop House 13 Keg,Draught Beer,80.0,30,True,14.0,0.69
2023-06-14,Rockshore Keg 50L,Draught Beer,30.0,25,False,6.0,0.06
2023-06-14,Red Wine Cases,Wine,16.0,15,False,16.0,0.55
2023-06-14,White Wine Cases,Wine,40.0,15,True,14.0,0.1
2023-06-14,Prosecco Cases,Wine,5.0,10,True,8.0,0.34
2023-06-14,Jameson 70cl,Spirits,16.0,12,False,14.0,0.28
2023-06-14,Vodka 70cl,Spirits,12.0,10,True,14.0,0.51
2023-06-14,Gin 70cl,Spirits,14.0,10,False,8.0,0.3
2023-06-14,Soft Drinks Cases,Non-Alcoholic,48.0,20,True,16.0,0.36
2023-06-14,Coffee Beans kg,Non-Alcoholic,15.0,8,True,6.0,0.07
2023-06-14,Beef Patties (box),Food,24.0,15,False,16.0,0.12
2023-06-14,Cod Portions (box),Food,15.0,12,False,15.0,0.31
2023-06-14,Chicken Wings (kg),Food,22.0,15,True,12.0,0.53
2023-06-14,Frozen Chips (bag),Food,23.0,20,False,13.0,0.24
2023-06-15,Guinness Keg 50L,Draught Beer,63.0,50,False,12.0,0.48
2023-06-15,Heineken Keg 50L,Draught Beer,70.0,40,True,14.0,0.55
2023-06-15,Hop House 13 Keg,Draught Beer,73.0,30,False,7.0,0.26
2023-06-15,Rockshore Keg 50L,Draught Beer,70.0,25,True,12.0,0.42
2023-06-15,Red Wine Cases,Wine,7.0,15,True,16.0,0.25
2023-06-15,White Wine Cases,Wine,31.0,15,False,9.0,0.33
2023-06-15,Prosecco Cases,Wine,16.0,10,True,5.0,0.07
2023-06-15,Jameson 70cl,Spirits,10.0,12,True,17.0,0.82
2023-06-15,Vodka 70cl,Spirits,9.0,10,True,15.0,0.46
2023-06-15,Gin 70cl,Spirits,9.0,10,True,16.0,0.16
2023-06-15,Soft Drinks Cases,Non-Alcoholic,38.0,20,False,10.0,0.42
2023-06-15,Coffee Beans kg,Non-Alcoholic,11.0,8,False,4.0,0.19
2023-06-15,Beef Patties (box),Food,40.0,15,True,18.0,0.47
2023-06-15,Cod Portions (box),Food,18.0,12,True,5.0,0.17
2023-06-15,Chicken Wings (kg),Food,20.0,15,True,15.0,0.53
2023-06-15,Frozen Chips (bag),Food,26.0,20,True,13.0,0.47
2023-06-16,Guinness Keg 50L,Draught Beer,59.0,50,False,4.0,0.19
2023-06-16,Heineken Keg 50L,Draught Beer,59.0,40,False,11.0,0.48
2023-06-16,Hop House 13 Keg,Draught Beer,61.0,30,False,12.0,0.45
2023-06-16,Rockshore Keg 50L,Draught Beer,56.0,25,False,14.0,0.61
2023-06-16,Red Wine Cases,Wine,39.0,15,True,9.0,0.39
2023-06-16,White Wine Cases,Wine,19.0,15,False,12.0,0.08
2023-06-16,Prosecco Cases,Wine,20.0,10,True,7.0,0.3
2023-06-16,Jameson 70cl,Spirits,30.0,12,True,6.0,0.23
2023-06-16,Vodka 70cl,Spirits,18.0,10,True,5.0,0.16
2023-06-16,Gin 70cl,Spirits,11.0,10,True,10.0,0.13
2023-06-16,Soft Drinks Cases,Non-Alcoholic,25.0,20,False,13.0,0.51
2023-06-16,Coffee Beans kg,Non-Alcoholic,8.0,8,True,8.0,0.33
2023-06-16,Beef Patties (box),Food,27.0,15,False,13.0,0.31
2023-06-16,Cod Portions (box),Food,14.0,12,False,4.0,0.11
2023-06-16,Chicken Wings (kg),Food,35.0,15,True,12.0,0.32
2023-06-16,Frozen Chips (bag),Food,28.0,20,True,7.0,0.28
2023-06-17,Guinness Keg 50L,Draught Beer,109.0,50,True,21.0,0.69
2023-06-17,Heineken Keg 50L,Draught Beer,100.0,40,True,19.5,0.63
2023-06-17,Hop House 13 Keg,Draught Beer,46.0,30,False,15.0,0.5
2023-06-17,Rockshore Keg 50L,Draught Beer,36.5,25,False,19.5,0.16
2023-06-17,Red Wine Cases,Wine,40.0,15,True,27.0,1.01
2023-06-17,White Wine Cases,Wine,7.0,15,True,22.5,0.54
2023-06-17,Prosecco Cases,Wine,8.0,10,True,22.5,0.21
2023-06-17,Jameson 70cl,Spirits,17.5,12,True,19.5,0.88
2023-06-17,Vodka 70cl,Spirits,15.0,10,True,25.5,1.05
2023-06-17,Gin 70cl,Spirits,19.0,10,True,25.5,0.81
2023-06-17,Soft Drinks Cases,Non-Alcoholic,20.0,20,True,21.0,0.85
2023-06-17,Coffee Beans kg,Non-Alcoholic,11.0,8,True,19.5,0.31
2023-06-17,Beef Patties (box),Food,40.0,15,True,18.0,0.7
2023-06-17,Cod Portions (box),Food,29.0,12,True,9.0,0.09
2023-06-17,Chicken Wings (kg),Food,23.0,15,False,12.0,0.22
2023-06-17,Frozen Chips (bag),Food,50.0,20,True,10.5,0.01
2023-06-18,Guinness Keg 50L,Draught Beer,96.0,50,False,13.0,0.43
2023-06-18,Heineken Keg 50L,Draught Beer,96.0,40,False,4.0,0.11
2023-06-18,Hop House 13 Keg,Draught Beer,33.0,30,False,13.0,0.11
2023-06-18,Rockshore Keg 50L,Draught Beer,25.5,25,False,11.0,0.38
2023-06-18,Red Wine Cases,Wine,27.0,15,False,13.0,0.11
2023-06-18,White Wine Cases,Wine,38.0,15,True,7.0,0.31
2023-06-18,Prosecco Cases,Wine,8.0,10,True,10.0,0.21
2023-06-18,Jameson 70cl,Spirits,12.5,12,True,16.0,0.03
2023-06-18,Vodka 70cl,Spirits,16.0,10,True,6.0,0.09
2023-06-18,Gin 70cl,Spirits,14.0,10,False,5.0,0.22
2023-06-18,Soft Drinks Cases,Non-Alcoholic,43.0,20,True,4.0,0.05
2023-06-18,Coffee Beans kg,Non-Alcoholic,14.0,8,True,17.0,0.44
2023-06-18,Beef Patties (box),Food,34.0,15,False,6.0,0.19
2023-06-18,Cod Portions (box),Food,25.0,12,False,4.0,0.08
2023-06-18,Chicken Wings (kg),Food,19.0,15,False,4.0,0.06
2023-06-18,Frozen Chips (bag),Food,39.0,20,False,11.0,0.37
2023-06-19,Guinness Keg 50L,Draught Beer,89.0,50,False,7.0,0.32
2023-06-19,Heineken Keg 50L,Draught Beer,83.0,40,False,13.0,0.44
2023-06-19,Hop House 13 Keg,Draught Beer,64.0,30,True,11.0,0.35
2023-06-19,Rockshore Keg 50L,Draught Beer,70.0,25,True,7.0,0.34
2023-06-19,Red Wine Cases,Wine,40.0,15,True,12.0,0.36
2023-06-19,White Wine Cases,Wine,27.0,15,False,11.0,0.29
2023-06-19,Prosecco Cases,Wine,8.0,10,True,16.0,0.74
2023-06-19,Jameson 70cl,Spirits,20.5,12,True,9.0,0.32
2023-06-19,Vodka 70cl,Spirits,16.0,10,True,14.0,0.67
2023-06-19,Gin 70cl,Spirits,8.0,10,True,17.0,0.55
2023-06-19,Soft Drinks Cases,Non-Alcoholic,39.0,20,False,4.0,0.13
2023-06-19,Coffee Beans kg,Non-Alcoholic,15.0,8,True,6.0,0.23
2023-06-19,Beef Patties (box),Food,24.0,15,False,10.0,0.12
2023-06-19,Cod Portions (box),Food,17.0,12,False,8.0,0.38
2023-06-19,Chicken Wings (kg),Food,28.0,15,True,7.0,0.03
2023-06-19,Frozen Chips (bag),Food,27.0,20,False,12.0,0.53
2023-06-20,Guinness Keg 50L,Draught Beer,71.0,50,False,18.0,0.51
2023-06-20,Heineken Keg 50L,Draught Beer,69.0,40,False,14.0,0.0
2023-06-20,Hop House 13 Keg,Draught Beer,52.0,30,False,12.0,0.43
2023-06-20,Rockshore Keg 50L,Draught Beer,58.0,25,False,12.0,0.55
2023-06-20,Red Wine Cases,Wine,23.0,15,False,17.0,0.09
2023-06-20,White Wine Cases,Wine,17.0,15,True,18.0,0.19
2023-06-20,Prosecco Cases,Wine,7.0,10,True,16.0,0.21
2023-06-20,Jameson 70cl,Spirits,16.5,12,False,4.0,0.15
2023-06-20,Vodka 70cl,Spirits,10.0,10,True,13.0,0.44
2023-06-20,Gin 70cl,Spirits,17.0,10,True,18.0,0.79
2023-06-20,Soft Drinks Cases,Non-Alcoholic,25.0,20,False,14.0,0.42
2023-06-20,Coffee Beans kg,Non-Alcoholic,9.0,8,True,13.0,0.47
2023-06-20,Beef Patties (box),Food,39.0,15,True,18.0,0.32
2023-06-20,Cod Portions (box),Food,20.0,12,True,10.0,0.35
2023-06-20,Chicken Wings (kg),Food,31.0,15,True,13.0,0.22
2023-06-20,Frozen Chips (bag),Food,49.0,20,True,17.0,0.15
2023-06-21,Guinness Keg 50L,Draught Beer,54.0,50,False,17.0,0.75
2023-06-21,Heineken Keg 50L,Draught Beer,55.0,40,False,14.0,0.56
2023-06-21,Hop House 13 Keg,Draught Beer,35.0,30,False,17.0,0.3
2023-06-21,Rockshore Keg 50L,Draught Beer,47.0,25,False,11.0,0.11
2023-06-21,Red Wine Cases,Wine,20.0,15,False,3.0,0.04
2023-06-21,White Wine Cases,Wine,12.0,15,True,14.0,0.34
2023-06-21,Prosecco Cases,Wine,20.0,10,True,3.0,0.1
2023-06-21,Jameson 70cl,Spirits,20.5,12,True,5.0,0.18
2023-06-21,Vodka 70cl,Spirits,25.0,10,True,3.0,0.09
2023-06-21,Gin 70cl,Spirits,25.0,10,True,15.0,0.3
2023-06-21,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,13.0,0.38
2023-06-21,Coffee Beans kg,Non-Alcoholic,14.0,8,True,7.0,0.13
2023-06-21,Beef Patties (box),Food,30.0,15,False,9.0,0.02
2023-06-21,Cod Portions (box),Food,14.0,12,True,14.0,0.51
2023-06-21,Chicken Wings (kg),Food,27.0,15,False,4.0,0.07
2023-06-21,Frozen Chips (bag),Food,37.0,20,False,12.0,0.28
2023-06-22,Guinness Keg 50L,Draught Beer,120.0,50,True,15.0,0.49
2023-06-22,Heineken Keg 50L,Draught Beer,59.0,40,True,17.0,0.53
2023-06-22,Hop House 13 Keg,Draught Beer,80.0,30,True,9.0,0.12
2023-06-22,Rockshore Keg 50L,Draught Beer,34.0,25,False,13.0,0.24
2023-06-22,Red Wine Cases,Wine,30.0,15,True,13.0,0.07
2023-06-22,White Wine Cases,Wine,26.0,15,True,11.0,0.4
2023-06-22,Prosecco Cases,Wine,19.0,10,True,18.0,0.43
2023-06-22,Jameson 70cl,Spirits,11.5,12,True,17.0,0.04
2023-06-22,Vodka 70cl,Spirits,25.0,10,True,16.0,0.36
2023-06-22,Gin 70cl,Spirits,16.0,10,False,9.0,0.37
2023-06-22,Soft Drinks Cases,Non-Alcoholic,32.0,20,False,18.0,0.66
2023-06-22,Coffee Beans kg,Non-Alcoholic,9.0,8,False,5.0,0.09
2023-06-22,Beef Patties (box),Food,40.0,15,True,17.0,0.4
2023-06-22,Cod Portions (box),Food,30.0,12,True,13.0,0.19
2023-06-22,Chicken Wings (kg),Food,22.0,15,True,14.0,0.29
2023-06-22,Frozen Chips (bag),Food,31.0,20,False,6.0,0.2
2023-06-23,Guinness Keg 50L,Draught Beer,109.0,50,False,11.0,0.32
2023-06-23,Heineken Keg 50L,Draught Beer,46.0,40,False,13.0,0.39
2023-06-23,Hop House 13 Keg,Draught Beer,70.0,30,False,10.0,0.36
2023-06-23,Rockshore Keg 50L,Draught Beer,26.0,25,False,8.0,0.07
2023-06-23,Red Wine Cases,Wine,32.0,15,True,16.0,0.26
2023-06-23,White Wine Cases,Wine,17.0,15,False,9.0,0.05
2023-06-23,Prosecco Cases,Wine,20.0,10,True,10.0,0.38
2023-06-23,Jameson 70cl,Spirits,24.0,12,True,12.0,0.52
